app_key,app_type,app_type_label,feature,feature_label,source,routed_app_types,flag,confidence,evidence,llm_sub_code,llm_cognitive_primary,llm_cognitive_secondary,llm_cognitive_tertiary,uncertain,llm_uncertainty_note,core_cluster,customisation_blacklist,customisation_whitelist,customisation_other_control,llm_notes
cws:abdnkmgdhnphfalgmpjcfoagkbhaemho,planners,Planners,goal_planning,Goal Planning,Project extension,dsct;planners,0,0.9,"No mention of goal setting, milestones, or progress tracking",,,,,0,,0,0,0,,"The app focuses on time management via timers for study focus but lacks evidence of task, calendar, goal, prioritisation, project, or notes features."
cws:abdnkmgdhnphfalgmpjcfoagkbhaemho,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,dsct;planners,0,0.9,"No mention of notes, documents, or knowledge management",,,,,0,,0,0,0,,"The app focuses on time management via timers for study focus but lacks evidence of task, calendar, goal, prioritisation, project, or notes features."
cws:abdnkmgdhnphfalgmpjcfoagkbhaemho,planners,Planners,prioritisation,Prioritisation,Project extension,dsct;planners,0,0.9,No mention of ranking or prioritising tasks,,,,,0,,0,0,0,,"The app focuses on time management via timers for study focus but lacks evidence of task, calendar, goal, prioritisation, project, or notes features."
cws:abdnkmgdhnphfalgmpjcfoagkbhaemho,planners,Planners,project_planning,Project Planning,Project extension,dsct;planners,0,0.9,"No mention of projects, boards, workflows, or subtasks",,,,,0,,0,0,0,,"The app focuses on time management via timers for study focus but lacks evidence of task, calendar, goal, prioritisation, project, or notes features."
cws:abdnkmgdhnphfalgmpjcfoagkbhaemho,planners,Planners,task_management,Task Management,Project extension,dsct;planners,0,0.9,"No mention of creating, organizing, or tracking tasks or to-do lists",,,,,0,,0,0,0,,"The app focuses on time management via timers for study focus but lacks evidence of task, calendar, goal, prioritisation, project, or notes features."
cws:abdnkmgdhnphfalgmpjcfoagkbhaemho,planners,Planners,time_blocking,Time Blocking,Project extension,dsct;planners,1,0.95,Supports customizable timers and structuring study time with focus sessions,Time blocking,,,,0,,0,0,0,,"The app focuses on time management via timers for study focus but lacks evidence of task, calendar, goal, prioritisation, project, or notes features."
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,dsct;habit_apps;planners,1,0.95,Blocks distracting websites entirely and limits sites each day based on user rules; creates focus sessions with whitelists blocking the rest.,Block access entirely,Prevent non-conscious habits,,,0,,1,1,1,,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,dsct;habit_apps;planners,1,0.95,"Users can create focus sessions with whitelists, block sites based on their own rules, and design their own templates.",,Prevent non-conscious habits,,,0,,0,1,1,,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,dsct;habit_apps;planners,0,0.5,"No evidence of emergency bypass, pause, or temporary unlock features.",,,,,0,,0,1,1,,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,dsct;habit_apps;planners,1,0.85,"Allows creation of customized focus sessions, schedules screen time and breaks, and uses templates to design focus environments, indicating goal setting and reminders.","Ask users to set explicit goals, such as time goals or task goals",Conscious goals and self-monitoring,,,0,,1,1,1,,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,dsct;habit_apps;planners,0,0.5,"No explicit mention of effortful tasks, passwords, delays, or costs to override blocks or restrictions.",,,,,0,,0,1,1,,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,dsct;habit_apps;planners,1,0.9,Offers a gamified productivity experience with progress tracking and rewards to engage users.,Points or streaks,Expected value of control: Reward,,,0,,1,1,1,,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,dsct;habit_apps;planners,1,0.95,"Allows scheduling screen time and breaks, and recurring focus sessions via templates and custom schedules.",Schedule blocking,Prevent non-conscious habits,,,0,,0,1,1,,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,dsct;habit_apps;planners,1,0.85,"Tracks progress and gamifies productivity, implying some form of usage or progress tracking.",Visualise captured usage data,Conscious goals and self-monitoring,,,0,,1,1,1,,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,habit_apps,Habit Apps,accountability,Accountability,Project extension,dsct;habit_apps;planners,0,0.5,"No mention of social accountability, sharing, groups, or community support",,,,,1,No direct evidence of accountability features,0,0,0,,The app is primarily a website blocker and productivity tool with gamification elements but lacks explicit habit tracking or routine-building features as defined by the approved taxonomy.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,dsct;habit_apps;planners,0,0.5,"No mention of habit completion history, progress charts, or habit insights",,,,,1,No direct evidence of habit analytics,0,0,0,,The app is primarily a website blocker and productivity tool with gamification elements but lacks explicit habit tracking or routine-building features as defined by the approved taxonomy.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,dsct;habit_apps;planners,0,0.5,"No mention of reminders, notifications, or habit prompts",,,,,1,No direct evidence of habit reminders,0,0,0,,The app is primarily a website blocker and productivity tool with gamification elements but lacks explicit habit tracking or routine-building features as defined by the approved taxonomy.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,dsct;habit_apps;planners,0,0.5,No explicit mention of tracking repeated habits or habit completion,,,,,1,"App focuses on blocking distractions and productivity, no direct evidence of habit tracking",0,0,0,,The app is primarily a website blocker and productivity tool with gamification elements but lacks explicit habit tracking or routine-building features as defined by the approved taxonomy.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,dsct;habit_apps;planners,0,0.5,"No mention of routines, habit stacks, or structured daily workflows",,,,,1,No direct evidence of routine building,0,0,0,,The app is primarily a website blocker and productivity tool with gamification elements but lacks explicit habit tracking or routine-building features as defined by the approved taxonomy.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,habit_apps,Habit Apps,streaks,Streaks,Project extension,dsct;habit_apps;planners,0,0.5,No mention of streak counts or consecutive habit completion,,,,,1,No direct evidence of streak features,0,0,0,,The app is primarily a website blocker and productivity tool with gamification elements but lacks explicit habit tracking or routine-building features as defined by the approved taxonomy.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,dsct;habit_apps;planners,0,0.95,"No evidence of calendar views, scheduling, due dates, or events",,,,,0,,0,0,0,,"DigitalZen is primarily a website blocker and focus tool with features for time blocking via focus sessions and scheduled breaks. It lacks evidence of task management, calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management."
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,planners,Planners,goal_planning,Goal Planning,Project extension,dsct;habit_apps;planners,0,0.95,"No mention of goal setting, milestones, or progress tracking toward goals",,,,,0,,0,0,0,,"DigitalZen is primarily a website blocker and focus tool with features for time blocking via focus sessions and scheduled breaks. It lacks evidence of task management, calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management."
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,dsct;habit_apps;planners,0,0.95,"No evidence of notes, documents, or knowledge management features",,,,,0,,0,0,0,,"DigitalZen is primarily a website blocker and focus tool with features for time blocking via focus sessions and scheduled breaks. It lacks evidence of task management, calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management."
