app_key,routed_app_types,app_type,app_type_label,feature,feature_label,source,flag,confidence,core_cluster,uncertain,llm_sub_code,llm_cognitive_primary,llm_cognitive_secondary,llm_cognitive_tertiary,evidence,llm_uncertainty_note,llm_notes
cws:abdnkmgdhnphfalgmpjcfoagkbhaemho,dsct;planners,planners,Planners,project_planning,Project Planning,Project extension,0,0.9,0,0,,,,,"No mention of projects, boards, workflows, or subtasks",,"The app focuses on time management via timers for study focus but lacks evidence of task, calendar, goal, prioritisation, project, or notes features."
cws:abdnkmgdhnphfalgmpjcfoagkbhaemho,dsct;planners,planners,Planners,task_management,Task Management,Project extension,0,0.9,0,0,,,,,"No mention of creating, organizing, or tracking tasks or to-do lists",,"The app focuses on time management via timers for study focus but lacks evidence of task, calendar, goal, prioritisation, project, or notes features."
cws:abdnkmgdhnphfalgmpjcfoagkbhaemho,dsct;planners,planners,Planners,time_blocking,Time Blocking,Project extension,1,0.95,0,0,Time blocking,,,,Supports customizable timers and structuring study time with focus sessions,,"The app focuses on time management via timers for study focus but lacks evidence of task, calendar, goal, prioritisation, project, or notes features."
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,1,0.95,1,0,Block access entirely,Prevent non-conscious habits,,,Blocks distracting websites entirely and limits sites each day based on user rules; creates focus sessions with whitelists blocking the rest.,,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,1,0.95,0,0,,Prevent non-conscious habits,,,"Users can create focus sessions with whitelists, block sites based on their own rules, and design their own templates.",,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,0,0.5,0,0,,,,,"No evidence of emergency bypass, pause, or temporary unlock features.",,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,1,0.85,1,0,"Ask users to set explicit goals, such as time goals or task goals",Conscious goals and self-monitoring,,,"Allows creation of customized focus sessions, schedules screen time and breaks, and uses templates to design focus environments, indicating goal setting and reminders.",,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,0,0.5,0,0,,,,,"No explicit mention of effortful tasks, passwords, delays, or costs to override blocks or restrictions.",,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,1,0.9,1,0,Points or streaks,Expected value of control: Reward,,,Offers a gamified productivity experience with progress tracking and rewards to engage users.,,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,1,0.95,0,0,Schedule blocking,Prevent non-conscious habits,,,"Allows scheduling screen time and breaks, and recurring focus sessions via templates and custom schedules.",,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,1,0.85,1,0,Visualise captured usage data,Conscious goals and self-monitoring,,,"Tracks progress and gamifies productivity, implying some form of usage or progress tracking.",,Block/removal is core due to extensive blocking features; goal advancement and reward/punishment are core due to explicit goal setting and gamification; self-tracking is core due to progress tracking and gamified feedback. Scheduling and custom rules are supported by strong evidence. No evidence for override friction or emergency access.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,habit_apps,Habit Apps,accountability,Accountability,Project extension,0,0.5,0,1,,,,,"No mention of social accountability, sharing, groups, or community support",No direct evidence of accountability features,The app is primarily a website blocker and productivity tool with gamification elements but lacks explicit habit tracking or routine-building features as defined by the approved taxonomy.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,0,0.5,0,1,,,,,"No mention of habit completion history, progress charts, or habit insights",No direct evidence of habit analytics,The app is primarily a website blocker and productivity tool with gamification elements but lacks explicit habit tracking or routine-building features as defined by the approved taxonomy.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,0,0.5,0,1,,,,,"No mention of reminders, notifications, or habit prompts",No direct evidence of habit reminders,The app is primarily a website blocker and productivity tool with gamification elements but lacks explicit habit tracking or routine-building features as defined by the approved taxonomy.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,0,0.5,0,1,,,,,No explicit mention of tracking repeated habits or habit completion,"App focuses on blocking distractions and productivity, no direct evidence of habit tracking",The app is primarily a website blocker and productivity tool with gamification elements but lacks explicit habit tracking or routine-building features as defined by the approved taxonomy.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,0,0.5,0,1,,,,,"No mention of routines, habit stacks, or structured daily workflows",No direct evidence of routine building,The app is primarily a website blocker and productivity tool with gamification elements but lacks explicit habit tracking or routine-building features as defined by the approved taxonomy.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,habit_apps,Habit Apps,streaks,Streaks,Project extension,0,0.5,0,1,,,,,No mention of streak counts or consecutive habit completion,No direct evidence of streak features,The app is primarily a website blocker and productivity tool with gamification elements but lacks explicit habit tracking or routine-building features as defined by the approved taxonomy.
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,0,0.95,0,0,,,,,"No evidence of calendar views, scheduling, due dates, or events",,"DigitalZen is primarily a website blocker and focus tool with features for time blocking via focus sessions and scheduled breaks. It lacks evidence of task management, calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management."
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,planners,Planners,goal_planning,Goal Planning,Project extension,0,0.95,0,0,,,,,"No mention of goal setting, milestones, or progress tracking toward goals",,"DigitalZen is primarily a website blocker and focus tool with features for time blocking via focus sessions and scheduled breaks. It lacks evidence of task management, calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management."
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,0,0.95,0,0,,,,,"No evidence of notes, documents, or knowledge management features",,"DigitalZen is primarily a website blocker and focus tool with features for time blocking via focus sessions and scheduled breaks. It lacks evidence of task management, calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management."
cws:acjicnehenlkmfnfpbjbpfnjegbelbpj,dsct;habit_apps;planners,planners,Planners,prioritisation,Prioritisation,Project extension,0,0.95,0,0,,,,,No evidence of ranking or prioritising tasks,,"DigitalZen is primarily a website blocker and focus tool with features for time blocking via focus sessions and scheduled breaks. It lacks evidence of task management, calendar scheduling, goal planning, prioritisation, project planning, or notes/knowledge management."
